37.230912	36.758668	37.603945
37.226763	36.999781	37.071176	36.758668	36.889501
37.221418	37.263227	37.284439	36.956939	36.968516
37.304775	37.305558	37.439397	37.042723	37.128871
37.320669	37.413363	37.284159	37.233692	37.257070
37.603945	37.540106	37.420499	37.302273	37.535268
10.08.2018 09:49:36.812
3616732176.813
37.288129	36.870377	37.661001
37.257250	37.023635	37.068735	36.870377	37.001186
37.248707	37.263316	37.329456	37.047561	37.032111
37.350759	37.377891	37.502317	37.119238	37.171542
37.383304	37.425014	37.371039	37.330086	37.322848
37.661001	37.557734	37.491909	37.382940	37.613277
10.08.2018 09:49:37.626
3616732177.626
37.335113	36.945534	37.700912
37.201272	37.043281	37.071705	36.945534	37.045230
37.242728	37.299550	37.388147	37.078163	37.112602
37.412524	37.489777	37.589272	37.203505	37.238904
37.482844	37.470036	37.443222	37.381149	37.334647
37.655072	37.584149	37.547003	37.416601	37.700912
10.08.2018 09:49:38.317
3616732178.318
37.340447	36.908951	37.696820
37.314131	37.065832	37.082557	36.908951	37.044673
37.243900	37.301460	37.387045	37.116801	37.106270
37.427321	37.445184	37.528067	37.182109	37.241199
37.489444	37.473198	37.459775	37.438005	37.347141
37.640408	37.603354	37.518276	37.449263	37.696820
10.08.2018 09:49:39.136
3616732179.137
37.381957	36.960613	37.761801
37.325779	37.084470	37.091704	36.960613	37.096880
37.288952	37.321636	37.366428	37.206301	37.157410
37.383828	37.480679	37.574479	37.249678	37.302735
37.521427	37.590495	37.513579	37.449677	37.402860
37.761801	37.647309	37.573820	37.484924	37.711451
10.08.2018 09:49:39.821
3616732179.821
37.470851	37.100491	37.819927
37.350939	37.138165	37.181904	37.100491	37.184670
37.380111	37.390642	37.473325	37.333136	37.349336
37.531711	37.596234	37.674483	37.364257	37.434604
37.606553	37.677085	37.583849	37.522194	37.452403
37.773127	37.674745	37.647167	37.530216	37.819927
10.08.2018 09:49:40.648
3616732180.649
37.459016	37.047622	37.846333
37.413237	37.190081	37.259576	37.047622	37.158214
37.392744	37.409027	37.514558	37.235811	37.186191
37.543786	37.562319	37.678406	37.265687	37.359885
37.562384	37.580601	37.560049	37.523672	37.484263
37.770180	37.657554	37.670081	37.603139	37.846333
10.08.2018 09:49:41.338
3616732181.338
37.508101	36.990591	37.877006
37.425847	37.242797	37.301103	36.990591	37.132909
37.468134	37.499641	37.501359	37.296681	37.350926
37.532753	37.600141	37.701772	37.366741	37.440048
37.586350	37.635868	37.637131	37.586348	37.574392
37.828196	37.765458	37.727590	37.632743	37.877006
10.08.2018 09:49:42.167
3616732182.167
37.542997	37.121603	37.927079
37.485798	37.242471	37.302779	37.121603	37.270234
37.475491	37.523429	37.512085	37.308691	37.319864
37.555456	37.619947	37.752690	37.406689	37.466151
37.668089	37.743505	37.636899	37.577749	37.562158
37.875027	37.766450	37.735284	37.719296	37.927079
10.08.2018 09:49:42.855
3616732182.856
37.556305	37.138703	37.908151
37.480923	37.327220	37.357687	37.138703	37.264037
37.554632	37.579630	37.616896	37.295468	37.340572
37.650261	37.669910	37.766843	37.390141	37.437076
37.668436	37.643421	37.636261	37.604167	37.535894
37.832456	37.855003	37.726551	37.627285	37.908151
10.08.2018 09:49:43.653
3616732183.654
37.613051	37.153873	37.956121
37.534222	37.284964	37.356511	37.153873	37.270234
37.591975	37.599657	37.626727	37.360977	37.411880
37.621622	37.679932	37.806164	37.465520	37.545726
37.774488	37.793943	37.741260	37.719030	37.723429
37.956121	37.873945	37.802594	37.694807	37.936676
10.08.2018 09:49:44.335
3616732184.335
37.595139	37.186355	37.948009
37.548247	37.350156	37.417684	37.186355	37.302960
37.591887	37.585241	37.600986	37.364223	37.324936
37.649132	37.676531	37.768354	37.420005	37.504762
37.673125	37.699186	37.712097	37.643056	37.596627
37.918343	37.893559	37.816915	37.686092	37.948009
10.08.2018 09:49:45.158
3616732185.158
37.661697	37.261300	38.039168
37.548247	37.348200	37.370951	37.261300	37.359063
